id,name,age,Isstudent,major,specialty,personalHistory,isInterview,introduction
8868,최은정,75,0,전기전자공학,기획전략,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8869,이민수,63,0,물리학과,인사노무HRD,20,1,세심함의 강점을 살려 저의 인사노무HRD 노하우를 알려드리겠습니다.
8870,김철수,75,0,행정학과,기획전략,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8871,신동엽,69,0,철학과,기획전략,30,0,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8872,황지수,77,0,영어영문학과,영업판매무역,30,0,세심함의 강점을 살려 저의 영업판매무역 노하우를 알려드리겠습니다.
8873,최은정,67,0,기계공학과,운전운송배송,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8874,정다은,63,0,물리학과,미디어문화스포츠,10,0,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8875,최은정,72,0,경제학과,공공복지,10,0,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8876,조현우,72,0,사학과,생산,10,0,세심함의 강점을 살려 저의 생산 노하우를 알려드리겠습니다.
8877,장미정,71,0,건축학과,운전운송배송,10,0,세심함의 강점을 살려 저의 운전운송배송 노하우를 알려드리겠습니다.
8878,김철수,72,0,물리학과,상품기획MD,20,1,세심함의 강점을 살려 저의 상품기획MD 노하우를 알려드리겠습니다.
8879,김철수,69,0,중어중문학과,회계세무재무,20,1,편안한 분위기에서 멘티들을 회계세무재무 분야로 이끌어드리겠습니다.
8880,김철수,63,0,건축학과,상품기획MD,30,0,상품기획MD 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
8881,조현우,74,0,국어국문학과,생산,10,0,멘티의 성장과 목표 달성을 위해 생산에서 함께 노력하겠습니다.
8882,이민수,85,0,행정학과,구매자재물류,30,0,구매자재물류에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8883,최은정,80,0,행정학과,건설건축,30,0,건설건축 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
8884,문지훈,69,0,경제학과,상품기획MD,20,1,상품기획MD에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8885,신동엽,60,0,물리학과,디자인,20,0,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8886,신동엽,73,0,화학과,금융보험,30,0,30년 이상의 경력을 통해 여러분을 금융보험 전문가로 성장시켜드리겠습니다.
8887,황지수,77,0,건축학과,서비스,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8888,최은정,70,0,중어중문학과,생산,10,0,멘티의 성장과 목표 달성을 위해 생산에서 함께 노력하겠습니다.
8889,문지훈,83,0,영어영문학과,미디어문화스포츠,10,1,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8890,문지훈,83,0,화학공학과,디자인,20,0,멘티의 성장과 목표 달성을 위해 디자인에서 함께 노력하겠습니다.
8891,문지훈,69,0,건축학과,인사노무HRD,20,0,편안한 분위기에서 멘티들을 인사노무HRD 분야로 이끌어드리겠습니다.
8892,문지훈,76,0,전기전자공학,서비스,10,0,서비스 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
8893,조현우,64,0,화학공학과,총무법무사무,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8894,신동엽,85,0,지리학과,기획전략,10,0,세심함의 강점을 살려 저의 기획전략 노하우를 알려드리겠습니다.
8895,황지수,61,0,물리학과,생산,20,1,20년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
8896,최은정,77,0,수학과,미디어문화스포츠,30,0,세심함의 강점을 살려 저의 미디어문화스포츠 노하우를 알려드리겠습니다.
8897,김철수,70,0,경영학과,생산,20,0,20년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
8898,장미정,71,0,기계공학과,생산,10,0,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8899,신동엽,72,0,화학과,기획전략,20,0,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8900,황지수,61,0,컴퓨터공학,인사노무HRD,30,0,세심함의 강점을 살려 저의 인사노무HRD 노하우를 알려드리겠습니다.
8901,최은정,60,0,기계공학과,IT개발데이터,10,1,IT개발데이터 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
8902,김철수,62,0,전기전자공학,의료,20,1,20년 이상의 경력을 통해 여러분을 의료 전문가로 성장시켜드리겠습니다.
8903,문지훈,63,0,전기전자공학,교육,20,1,편안한 분위기에서 멘티들을 교육 분야로 이끌어드리겠습니다.
8904,황지수,69,0,컴퓨터공학,영업판매무역,30,1,30년 이상의 경력을 통해 여러분을 영업판매무역 전문가로 성장시켜드리겠습니다.
8905,김철수,73,0,컴퓨터공학,마케팅홍보조사,10,1,10년 이상의 경력을 통해 여러분을 마케팅홍보조사 전문가로 성장시켜드리겠습니다.
8906,정다은,81,0,전기전자공학,금융보험,30,1,멘티의 성장과 목표 달성을 위해 금융보험에서 함께 노력하겠습니다.
8907,이민수,77,0,중어중문학과,교육,20,1,세심함의 강점을 살려 저의 교육 노하우를 알려드리겠습니다.
8908,신동엽,75,0,정치외교학과,생산,30,0,생산에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8909,정다은,79,0,물리학과,의료,30,0,의료에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8910,최은정,60,0,정치외교학과,영업판매무역,20,1,세심함의 강점을 살려 저의 영업판매무역 노하우를 알려드리겠습니다.
8911,조현우,73,0,지리학과,건설건축,30,0,세심함의 강점을 살려 저의 건설건축 노하우를 알려드리겠습니다.
8912,장미정,83,0,중어중문학과,상품기획MD,20,0,세심함의 강점을 살려 저의 상품기획MD 노하우를 알려드리겠습니다.
8913,문지훈,77,0,사학과,교육,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8914,정다은,86,0,사학과,교육,10,1,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8915,김철수,83,0,영어영문학과,구매자재물류,10,1,멘티의 성장과 목표 달성을 위해 구매자재물류에서 함께 노력하겠습니다.
8916,신동엽,81,0,중어중문학과,운전운송배송,10,0,편안한 분위기에서 멘티들을 운전운송배송 분야로 이끌어드리겠습니다.
8917,박영희,79,0,건축학과,인사노무HRD,20,0,멘티의 성장과 목표 달성을 위해 인사노무HRD에서 함께 노력하겠습니다.
8918,정다은,79,0,경제학과,구매자재물류,10,1,멘티의 성장과 목표 달성을 위해 구매자재물류에서 함께 노력하겠습니다.
8919,신동엽,67,0,기계공학과,IT개발데이터,30,0,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8920,박영희,86,0,사학과,인사노무HRD,20,0,20년 이상의 경력을 통해 여러분을 인사노무HRD 전문가로 성장시켜드리겠습니다.
8921,조현우,68,0,철학과,공공복지,30,0,공공복지에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8922,이민수,65,0,화학과,회계세무재무,20,1,20년 이상의 경력을 통해 여러분을 회계세무재무 전문가로 성장시켜드리겠습니다.
8923,신동엽,83,0,사학과,연구R&D,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8924,신동엽,69,0,경영학과,미디어문화스포츠,30,0,멘티의 성장과 목표 달성을 위해 미디어문화스포츠에서 함께 노력하겠습니다.
8925,장미정,67,0,국어국문학과,생산,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8926,황지수,63,0,수학과,IT개발데이터,10,1,IT개발데이터에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8927,정다은,79,0,화학공학과,교육,10,0,편안한 분위기에서 멘티들을 교육 분야로 이끌어드리겠습니다.
8928,최은정,81,0,화학과,운전운송배송,30,1,세심함의 강점을 살려 저의 운전운송배송 노하우를 알려드리겠습니다.
8929,정다은,83,0,경영학과,의료,10,1,편안한 분위기에서 멘티들을 의료 분야로 이끌어드리겠습니다.
8930,박영희,87,0,영어영문학과,영업판매무역,20,1,편안한 분위기에서 멘티들을 영업판매무역 분야로 이끌어드리겠습니다.
8931,조현우,74,0,사학과,총무법무사무,10,1,10년 이상의 경력을 통해 여러분을 총무법무사무 전문가로 성장시켜드리겠습니다.
8932,최은정,84,0,건축학과,교육,20,1,세심함의 강점을 살려 저의 교육 노하우를 알려드리겠습니다.
8933,김철수,83,0,행정학과,디자인,30,0,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8934,최은정,72,0,국어국문학과,구매자재물류,30,1,구매자재물류 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
8935,문지훈,71,0,국어국문학과,총무법무사무,30,1,세심함의 강점을 살려 저의 총무법무사무 노하우를 알려드리겠습니다.
8936,문지훈,61,0,철학과,운전운송배송,30,0,편안한 분위기에서 멘티들을 운전운송배송 분야로 이끌어드리겠습니다.
8937,김철수,83,0,지리학과,건설건축,20,1,20년 이상의 경력을 통해 여러분을 건설건축 전문가로 성장시켜드리겠습니다.
8938,황지수,77,0,국어국문학과,인사노무HRD,30,0,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8939,조현우,62,0,영어영문학과,디자인,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8940,문지훈,74,0,지리학과,서비스,20,1,서비스에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8941,정다은,63,0,지리학과,상품기획MD,20,1,20년 이상의 경력을 통해 여러분을 상품기획MD 전문가로 성장시켜드리겠습니다.
8942,조현우,64,0,정치외교학과,총무법무사무,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
8943,이민수,74,0,영어영문학과,생산,10,0,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8944,최은정,66,0,기계공학과,영업판매무역,30,1,영업판매무역에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8945,최은정,70,0,물리학과,총무법무사무,10,0,편안한 분위기에서 멘티들을 총무법무사무 분야로 이끌어드리겠습니다.
8946,박영희,62,0,통계학과,공공복지,20,1,편안한 분위기에서 멘티들을 공공복지 분야로 이끌어드리겠습니다.
8947,이민수,85,0,기계공학과,인사노무HRD,30,0,인사노무HRD 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
8948,신동엽,75,0,미디어커뮤니케이션학과,총무법무사무,10,0,편안한 분위기에서 멘티들을 총무법무사무 분야로 이끌어드리겠습니다.
8949,신동엽,67,0,물리학과,연구R&D,20,0,연구R&D에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8950,문지훈,80,0,컴퓨터공학,구매자재물류,30,1,구매자재물류에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
8951,최은정,82,0,중어중문학과,건설건축,10,1,세심함의 강점을 살려 저의 건설건축 노하우를 알려드리겠습니다.
8952,문지훈,67,0,사학과,연구R&D,30,1,세심함의 강점을 살려 저의 연구R&D 노하우를 알려드리겠습니다.
8953,이민수,73,0,화학과,디자인,30,1,30년 이상의 경력을 통해 여러분을 디자인 전문가로 성장시켜드리겠습니다.
8954,최은정,79,0,물리학과,인사노무HRD,20,0,멘티의 성장과 목표 달성을 위해 인사노무HRD에서 함께 노력하겠습니다.
8955,장미정,75,0,건축학과,총무법무사무,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
8956,박영희,61,0,영어영문학과,회계세무재무,30,1,멘티의 성장과 목표 달성을 위해 회계세무재무에서 함께 노력하겠습니다.
8957,문지훈,87,0,경영학과,생산,20,1,세심함의 강점을 살려 저의 생산 노하우를 알려드리겠습니다.
8958,이민수,74,0,건축학과,생산,20,0,멘티의 성장과 목표 달성을 위해 생산에서 함께 노력하겠습니다.
8959,박영희,65,0,경영학과,건설건축,30,0,30년 이상의 경력을 통해 여러분을 건설건축 전문가로 성장시켜드리겠습니다.
8960,문지훈,81,0,국어국문학과,기획전략,30,1,기획전략 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
